"Enter your email address","Enter your email address"
Subscribe,Subscribe
"Don't show this popup again","Don't show this popup again"
Newsletterpopup,Newsletterpopup
"Configuration Options","Configuration Options"
"Enable Module","Enable Module"
Title,Title
Content,Content
Width,Width
Height,Height
"Speed Popup(Milisecons)","Speed Popup(Milisecons)"
"Margin Top","Margin Top"
"Cookie Timeout","Cookie Timeout"
"Background Image","Background Image"
